turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu7: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu7: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu7: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu7: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu7: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu7: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu7: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu7: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu7: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu7: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu7: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu7: POLL: CPUIDLE CORE POLL IDLE
cpu7: C1: MWAIT 0x00
cpu7: C1E: MWAIT 0x01
cpu7: C3: MWAIT 0x10
cpu7: C6: MWAIT 0x20
cpu7: C7: MWAIT 0x30
cpu7: cpufreq driver: intel_pstate
cpu7: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu7: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88320108 (55 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu7: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu7: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu7: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
462	12.53	3698	2691	422	0	0	0	1	0	0	207	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.59	3695	2691	450	8	0	0	19	20	0	247	0.00	0.00	0.06	0.07	0.00	87.25	12.93	0.34	0.00	74.14	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.56	3698	2691	414	8	0	0	1	1	0	198	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.58	3696	2691	445	8	0	0	21	17	0	237	0.00	0.00	0.03	0.10	0.00	87.27	12.90	0.33	0.00	74.19	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.52	0.00
462	12.53	3699	2691	403	0	0	0	3	1	0	182	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.01	0.00	74.81	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.58	3696	2691	479	8	0	3	20	10	0	265	0.00	0.00	0.06	0.05	0.00	87.28	12.89	0.36	0.00	74.16	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	404	0	0	0	2	2	0	186	0.00	0.00	0.00	0.01	0.00	87.44	12.66	0.01	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
465	12.70	3690	2679	468	8	0	8	21	2	0	315	0.00	0.34	0.12	0.00	0.00	86.42	13.66	0.32	0.00	73.32	73	73	0.00	350	0.00	0.00	0.00	0.00	18.23	14.42	0.00
462	12.48	3699	2703	449	0	0	0	0	0	0	209	0.00	0.00	0.00	0.00	0.00	87.89	12.76	0.00	0.00	74.76	73	73	0.00	350	0.00	0.00	0.00	0.00	18.54	14.65	0.00
464	12.59	3696	2691	472	8	0	0	25	8	0	266	0.00	0.00	0.13	0.01	0.00	87.25	13.01	0.54	0.00	73.86	73	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.53	3699	2691	403	0	0	2	2	1	0	184	0.00	0.02	0.00	0.01	0.00	87.43	12.64	0.01	0.00	74.82	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.58	3695	2691	427	8	0	0	24	9	0	228	0.00	0.00	0.08	0.07	0.00	87.25	12.91	0.34	0.00	74.16	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	381	0	0	0	2	1	0	161	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.59	3696	2691	455	8	0	1	24	7	1	255	0.00	0.00	0.07	0.05	0.02	87.26	12.88	0.53	0.04	73.95	72	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3699	2691	396	0	0	0	2	0	0	178	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.58	3696	2691	423	8	0	3	23	8	0	224	0.00	0.00	0.11	0.06	0.00	87.22	12.96	0.50	0.00	73.95	72	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3696	2691	434	0	0	0	9	0	0	211	0.00	0.00	0.37	0.00	0.00	87.08	13.40	0.00	0.00	74.07	73	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
465	12.62	3695	2691	469	16	0	0	24	12	0	274	0.00	0.00	0.03	0.07	0.00	87.29	12.93	0.36	0.00	74.10	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.85	3698	2626	381	0	0	0	1	0	0	178	0.00	0.00	0.00	0.00	0.00	85.02	12.72	0.00	0.00	74.43	73	72	0.00	350	0.00	0.00	0.00	0.00	17.70	13.98	0.00
464	12.49	3691	2721	530	8	0	3	17	7	0	307	0.00	0.01	0.07	0.03	0.00	88.35	12.83	0.51	0.00	74.18	74	74	0.00	600	0.00	0.00	0.00	0.00	18.73	14.82	0.00
464	12.45	3691	2726	575	0	0	0	2	4	0	367	0.00	0.00	0.00	0.01	0.00	88.63	12.74	0.01	0.00	74.80	73	73	0.00	600	0.00	0.00	0.00	0.00	18.66	14.76	0.00
464	12.61	3688	2692	530	8	0	3	20	9	0	344	0.00	0.01	0.08	0.04	0.00	87.27	13.06	0.61	0.00	73.73	74	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.56	0.00
462	12.54	3698	2692	450	0	0	0	0	0	0	225	0.00	0.00	0.00	0.00	0.00	87.48	12.67	0.00	0.00	74.79	73	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3696	2691	426	8	0	2	24	9	0	230	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.30	0.00	74.23	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.54	3698	2691	415	0	0	0	0	0	0	205	0.00	0.00	0.00	0.00	0.00	87.43	12.68	0.00	0.00	74.78	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.58	3696	2691	458	8	0	3	13	8	0	269	0.00	0.00	0.08	0.04	0.00	87.27	12.94	0.31	0.00	74.17	74	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	392	0	0	0	0	1	0	171	0.00	0.00	0.00	0.01	0.00	87.44	12.66	0.02	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
463	12.58	3695	2691	459	8	0	1	27	9	0	266	0.00	0.00	0.11	0.06	0.00	87.21	13.02	0.58	0.00	73.82	74	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.53	3698	2691	374	0	0	0	0	0	0	157	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.58	3696	2691	438	8	0	1	21	8	0	239	0.00	0.00	0.02	0.05	0.00	87.33	12.87	0.32	0.00	74.23	73	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.53	3698	2691	419	0	0	0	0	0	0	199	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.00	0.00	74.79	74	74	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.60	3695	2691	421	14	0	5	22	8	0	232	0.00	0.01	0.07	0.05	0.00	87.27	12.89	0.33	0.00	74.19	72	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.54	3698	2691	369	2	0	0	0	0	0	151	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
463	12.58	3696	2691	458	8	0	1	23	9	0	269	0.00	0.00	0.07	0.06	0.00	87.27	12.93	0.33	0.00	74.16	72	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
462	12.53	3699	2691	436	0	0	0	0	1	0	215	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.01	0.00	74.79	74	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
463	12.64	3695	2679	451	8	0	0	25	10	0	265	0.00	0.00	0.03	0.05	0.00	86.87	12.77	0.50	0.00	74.10	74	73	0.00	350	0.00	0.00	0.00	0.00	18.16	14.35	0.00
462	12.48	3699	2703	418	0	0	0	1	0	0	181	0.00	0.00	0.00	0.00	0.00	87.89	12.75	0.00	0.00	74.77	73	73	0.00	350	0.00	0.00	0.00	0.00	18.59	14.69	0.00
464	12.59	3696	2691	450	8	0	2	33	4	0	255	0.00	0.00	0.08	0.04	0.00	87.28	12.93	0.27	0.00	74.22	73	74	0.00	350	0.00	0.00	0.00	0.00	18.40	14.55	0.00
462	12.53	3699	2691	368	0	0	0	0	0	0	145	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.84	74	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3696	2691	443	8	0	1	18	7	0	254	0.00	0.00	0.11	0.02	0.00	87.26	13.00	0.27	0.00	74.15	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.52	0.00
462	12.53	3698	2691	372	0	0	0	0	0	0	157	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
485	13.19	3686	2691	481	8	0	2	24	16	0	277	0.00	0.00	0.08	0.09	0.00	86.60	13.55	0.40	0.00	72.86	74	75	0.00	350	0.00	0.00	0.00	0.00	18.74	14.89	0.00
466	12.64	3696	2691	443	0	0	1	13	0	0	203	0.00	0.00	0.14	0.00	0.00	87.20	12.87	0.00	0.00	74.49	73	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.54	0.00
464	12.59	3696	2691	488	8	0	0	19	5	0	301	0.00	0.00	0.06	0.03	0.00	87.29	12.91	0.45	0.00	74.05	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.54	0.00
462	12.54	3699	2691	426	0	0	0	1	1	0	200	0.00	0.00	0.00	0.01	0.00	87.44	12.67	0.02	0.00	74.78	74	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
464	12.58	3696	2691	482	8	0	3	22	6	0	288	0.00	0.00	0.02	0.04	0.00	87.32	12.92	0.30	0.00	74.20	74	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
464	12.60	3696	2691	411	8	0	0	5	2	0	204	0.00	0.00	0.00	0.00	0.00	87.40	12.70	0.00	0.00	74.70	74	74	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
464	12.60	3695	2691	530	8	0	1	23	5	0	337	0.00	0.00	0.06	0.04	0.00	87.27	12.95	0.30	0.00	74.15	74	74	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.54	3698	2691	408	0	0	0	0	1	0	190	0.00	0.00	0.00	0.01	0.00	87.43	12.67	0.01	0.00	74.77	74	74	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
464	12.58	3697	2691	432	8	0	2	20	13	0	225	0.00	0.00	0.03	0.09	0.00	87.29	12.89	0.20	0.00	74.33	73	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.55	0.00
462	12.53	3698	2691	432	0	0	0	1	1	0	209	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3696	2691	512	8	0	2	27	9	0	307	0.00	0.00	0.06	0.05	0.00	87.28	12.89	0.52	0.00	74.01	74	74	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3699	2691	428	0	0	0	0	0	0	205	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3695	2691	435	8	0	2	28	15	0	227	0.00	0.00	0.07	0.06	0.00	87.26	12.87	0.59	0.00	73.96	73	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3697	2691	426	0	0	0	1	0	0	206	0.00	0.00	0.00	0.00	0.00	87.43	12.69	0.00	0.00	74.76	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3695	2691	468	8	0	0	24	11	0	269	0.00	0.00	0.07	0.05	0.00	87.28	12.91	0.22	0.00	74.28	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3699	2691	378	0	0	1	0	2	0	158	0.00	0.00	0.00	0.01	0.00	87.43	12.64	0.02	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
464	12.60	3694	2691	514	8	0	3	21	13	0	320	0.00	0.00	0.11	0.07	0.00	87.19	13.05	0.36	0.00	73.99	74	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.54	3698	2691	368	0	0	0	0	1	0	151	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.01	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.47	0.00
463	12.64	3695	2679	471	8	0	1	20	8	0	281	0.00	0.00	0.06	0.04	0.00	86.86	12.77	0.50	0.00	74.09	72	73	0.00	350	0.00	0.00	0.00	0.00	18.16	14.35	0.00
462	12.49	3697	2703	433	0	0	0	0	0	0	208	0.00	0.00	0.00	0.00	0.00	87.87	12.78	0.00	0.00	74.74	73	74	0.00	350	0.00	0.00	0.00	0.00	18.55	14.66	0.00
465	12.62	3694	2691	476	16	0	0	24	9	0	281	0.00	0.00	0.15	0.01	0.00	87.22	13.07	0.26	0.00	74.04	72	72	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3699	2691	375	0	0	0	0	0	0	156	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.58	3696	2691	475	8	0	0	21	9	0	279	0.00	0.00	0.07	0.06	0.00	87.26	12.90	0.35	0.00	74.17	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.60	3699	2677	387	0	0	0	2	1	0	169	0.00	0.00	0.01	0.00	0.00	86.90	12.58	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.04	14.26	0.00
464	12.52	3696	2706	519	8	0	0	24	10	0	297	0.00	0.00	0.11	0.05	0.00	87.77	13.08	0.31	0.00	74.09	73	71	0.00	350	0.00	0.00	0.00	0.00	18.67	14.76	0.00
462	12.54	3697	2691	400	0	0	0	0	1	0	186	0.00	0.00	0.00	0.01	0.00	87.43	12.67	0.01	0.00	74.78	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.59	3695	2691	441	8	0	0	18	11	1	246	0.00	0.00	0.09	0.03	0.02	87.25	12.92	0.57	0.04	73.88	74	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3699	2691	378	0	0	0	1	0	0	155	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3695	2691	454	8	0	1	27	7	0	254	0.00	0.00	0.20	0.01	0.00	87.19	13.15	0.40	0.00	73.87	72	72	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3698	2691	372	0	0	0	0	1	0	151	0.00	0.00	0.00	0.01	0.00	87.44	12.64	0.01	0.00	74.81	73	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3696	2691	450	8	0	1	20	10	0	252	0.00	0.00	0.10	0.02	0.00	87.28	12.97	0.26	0.00	74.19	73	74	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.54	3698	2691	390	0	0	0	2	1	0	170	0.00	0.00	0.00	0.00	0.00	87.43	12.66	0.01	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.58	3697	2691	439	8	0	4	21	6	0	243	0.00	0.00	0.03	0.04	0.00	87.32	12.90	0.30	0.00	74.22	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.54	0.00
462	12.53	3699	2691	410	0	0	0	0	0	0	189	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.47	0.00
463	12.58	3696	2691	456	8	0	2	28	9	0	249	0.00	0.00	0.13	0.05	0.00	87.21	13.02	0.13	0.00	74.28	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.53	0.00
463	12.56	3698	2691	416	8	0	0	2	0	0	199	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.58	3696	2691	441	8	0	0	24	8	0	240	0.00	0.00	0.07	0.07	0.00	87.25	12.89	0.34	0.00	74.19	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	412	0	0	0	3	2	0	180	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.01	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.60	3696	2691	453	8	0	2	27	8	0	253	0.00	0.00	0.04	0.05	0.00	87.30	12.83	0.55	0.00	74.02	73	73	0.00	600	0.00	0.00	0.00	0.00	18.38	14.52	0.00
462	12.53	3699	2691	383	0	0	0	2	0	0	161	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	74	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
464	12.59	3696	2691	449	8	0	3	24	9	0	247	0.00	0.01	0.04	0.05	0.00	87.29	12.94	0.33	0.00	74.15	73	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.52	0.00
466	12.66	3695	2691	394	0	0	0	4	0	0	174	0.00	0.00	0.00	0.00	0.00	87.31	12.77	0.00	0.00	74.57	72	73	0.00	350	0.00	0.00	0.00	0.00	18.40	14.55	0.00
464	12.59	3696	2691	442	8	0	0	19	10	0	247	0.00	0.00	0.09	0.01	0.00	87.29	12.98	0.29	0.00	74.14	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.54	3698	2691	384	0	0	1	1	2	0	163	0.00	0.00	0.00	0.00	0.00	87.43	12.66	0.01	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	434	8	0	1	23	6	0	237	0.00	0.00	0.11	0.05	0.00	87.24	12.96	0.45	0.00	74.01	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.59	3698	2679	399	0	0	0	1	4	0	182	0.00	0.00	0.00	0.00	0.00	87.00	12.58	0.00	0.00	74.84	73	72	0.00	350	0.00	0.00	0.00	0.00	18.11	14.31	0.00
465	12.57	3692	2703	545	8	0	5	33	9	0	335	0.00	0.00	0.43	0.06	0.00	87.28	13.76	0.34	0.00	73.32	72	72	0.00	350	0.00	0.00	0.00	0.00	18.63	14.74	0.00
462	12.53	3698	2691	388	0	0	0	1	0	0	166	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.80	74	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3693	2691	478	8	0	3	20	9	0	283	0.00	0.00	0.07	0.06	0.00	87.25	12.94	0.31	0.00	74.16	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
462	12.54	3696	2691	392	0	0	0	0	0	0	176	0.00	0.00	0.00	0.00	0.00	87.44	12.69	0.00	0.00	74.77	72	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.46	0.00
464	12.61	3696	2691	439	16	0	3	23	11	0	244	0.00	0.00	0.07	0.05	0.00	87.28	12.91	0.31	0.00	74.17	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3699	2691	379	0	0	0	0	0	0	152	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3695	2691	504	8	0	1	28	8	0	305	0.00	0.00	0.07	0.06	0.00	87.25	12.97	0.51	0.00	73.94	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3699	2691	376	0	0	0	0	1	0	155	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.01	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3696	2691	480	8	0	1	18	11	0	289	0.00	0.00	0.09	0.02	0.00	87.27	12.99	0.29	0.00	74.15	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	380	0	0	0	2	1	0	159	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.00	0.00	74.81	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
464	12.59	3696	2691	427	8	0	0	24	9	0	228	0.00	0.00	0.16	0.01	0.00	87.22	13.05	0.45	0.00	73.91	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3697	2691	405	0	0	0	0	1	0	183	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
472	12.85	3688	2691	472	8	0	2	28	9	0	264	0.00	0.00	0.08	0.05	0.00	86.98	13.24	0.30	0.00	73.61	73	73	0.00	350	0.00	0.00	0.00	0.00	18.46	14.61	0.00
462	12.53	3698	2691	394	0	0	0	0	0	0	175	0.00	0.00	0.00	0.00	0.00	87.45	12.67	0.00	0.00	74.80	72	73	0.00	350	0.00	0.00	0.00	0.00	18.27	14.43	0.00
463	12.58	3694	2691	434	8	0	2	20	7	0	241	0.00	0.01	0.07	0.04	0.00	87.27	12.94	0.33	0.00	74.16	71	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
462	12.54	3696	2691	414	0	0	1	1	0	0	196	0.00	0.00	0.00	0.00	0.00	87.43	12.70	0.00	0.00	74.76	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
463	12.58	3695	2691	483	8	0	2	19	6	0	292	0.00	0.00	0.02	0.04	0.00	87.32	12.94	0.28	0.00	74.19	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	372	0	0	0	0	0	0	149	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.46	0.00
464	12.61	3695	2691	437	16	0	1	22	10	0	251	0.00	0.00	0.03	0.06	0.00	87.31	12.91	0.33	0.00	74.15	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	370	0	0	0	0	0	0	154	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.59	3696	2691	450	8	0	0	31	10	0	248	0.00	0.00	0.15	0.05	0.00	87.20	13.04	0.50	0.00	73.88	74	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.54	3697	2691	446	0	0	0	4	4	0	224	0.00	0.00	0.00	0.02	0.00	87.41	12.72	0.02	0.00	74.72	72	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3693	2691	504	8	0	3	29	7	0	303	0.00	0.00	0.47	0.04	0.00	86.87	13.75	0.29	0.00	73.38	73	72	0.00	350	0.00	0.00	0.00	0.00	18.41	14.56	0.00
